beta_E, beta_K, delta_E, delta_K, c_E, c_K, est_pE1, est_pE2, est_pE3, est_pK1, est_pK2, est_pK3, sum_rss, convergence
8.8e-07, 2.7e-06, 2.6, 4.35, 3.6, 2.4, 200, 200, 161.594861320325, 29.5049513785706, 89.5262999904058, 200, 2365.9936732242, 0
8.8e-07, 2.7e-06, 2.6, 4.35, 3.6, 2.8, 200, 195.081665570538, 151.850151729411, 32.6259892162024, 92.5193881085844, 200, 2376.76696703272, 0
8.8e-07, 2.7e-06, 2.6, 4.35, 3.6, 3, 200, 186.856816090867, 147.131060663325, 34.1921809744158, 91.3750109763404, 200, 2385.05547697292, 0
8.8e-07, 2.7e-06, 2.6, 4.35, 3.6, 3.6, 200, 167.871132273042, 133.573920577604, 38.9128842511346, 89.8621277647953, 200, 2405.56474261817, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 2.4, 2.4, 200, 124.032911317085, 106.114444536016, 44.7609991989889, 80.877679921012, 200, 2416.65103556088, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 2.4, 2.8, 200, 117.161924684943, 97.7489784589213, 48.7131314585162, 82.167182200739, 200, 2422.75124297184, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 2.4, 3, 200, 114.753406747925, 93.7226450172884, 50.6958738964488, 83.3004237348843, 200, 2424.6580430876, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 2.4, 3.6, 200, 109.761085758418, 82.2532923019699, 56.6690773475048, 87.7738848811805, 200, 2428.19444412286, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 2.8, 2.4, 200, 142.676468615516, 115.102259381083, 41.4520484701002, 85.3452412380511, 200, 2407.61644407722, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 2.8, 2.8, 200, 132.545851444305, 106.462590132447, 45.3255040315432, 85.2072787206552, 200, 2417.72573505411, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 2.8, 3, 200, 129.004009951938, 102.300197696222, 47.2683726032314, 85.8321663593249, 200, 2420.78593111267, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 2.8, 3.6, 200, 122.049441875951, 90.4272149191659, 53.1203267878522, 89.4335816651998, 200, 2426.11117251759, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 3, 2.4, 200, 152.735843511438, 119.611914576871, 39.8529246829229, 87.8096102690562, 200, 2401.79534493447, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 3, 2.8, 200, 141.126294350879, 110.835475900059, 43.6869920743339, 87.0925261212785, 200, 2414.32104227757, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 3, 3, 200, 136.820941452215, 106.605220701237, 45.6099523909893, 87.3811734390302, 200, 2418.21941481625, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 3, 3.6, 200, 128.517574427514, 94.530889242474, 51.4015231990803, 90.3851075530121, 200, 2424.82650287048, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 3.6, 2.4, 200, 184.643268398371, 133.203116698047, 35.2785692450066, 95.4325140710394, 200, 2381.93027282421, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 3.6, 2.8, 200, 169.918012606124, 124.017639524898, 38.9934900616477, 93.8002413651603, 200, 2399.84634559327, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 3.6, 3, 200, 163.599658188395, 119.584425784664, 40.856467449832, 93.3198149436867, 200, 2406.89593045368, 0
8.8e-07, 2.7e-06, 2.6, 6.1, 3.6, 3.6, 200, 149.740393308608, 106.907859200065, 46.4668300854587, 93.9483004945536, 200, 2419.53178557308, 0
8.8e-07, 2.7e-06, 4.35, 4, 2.4, 2.4, 200, 200, 164.27309413661, 28.9266668503868, 88.2744389719716, 200, 2373.84659677297, 0
8.8e-07, 2.7e-06, 4.35, 4, 2.4, 2.8, 200, 183.60685308993, 154.064529377392, 31.9475483674687, 86.4423431130677, 200, 2390.67032154254, 0
8.8e-07, 2.7e-06, 4.35, 4, 2.4, 3, 200, 175.637651101227, 149.113679545648, 33.4637345800999, 85.4418286078302, 200, 2398.13663962649, 0
8.8e-07, 2.7e-06, 4.35, 4, 2.4, 3.6, 200, 157.435011169866, 134.862629532227, 38.0346771034597, 84.3257725552214, 200, 2413.80355496473, 0
8.8e-07, 2.7e-06, 4.35, 4, 2.8, 2.4, 200, 200, 176.038443940207, 26.174257209579, 82.8537210122909, 200, 2387.02477082388, 0
8.8e-07, 2.7e-06, 4.35, 4, 2.8, 2.8, 200, 200, 165.566906235395, 29.1057710427661, 87.6669780209605, 200, 2379.0566440624, 0
8.8e-07, 2.7e-06, 4.35, 4, 2.8, 3, 200, 200, 160.485330622649, 30.5771824164655, 90.0899966625052, 200, 2380.93886541068, 0
8.8e-07, 2.7e-06, 4.35, 4, 2.8, 3.6, 200, 184.878020831244, 145.845309919483, 35.0135673700689, 90.8659370293502, 200, 2400.45091288431, 0
8.8e-07, 2.7e-06, 4.35, 4, 3, 2.4, 200, 200, 181.934887158829, 24.8591634367903, 80.332880911392, 200, 2405.81397554757, 0
8.8e-07, 2.7e-06, 4.35, 4, 3, 2.8, 200, 200, 171.332134815304, 27.7457376099335, 85.0293850032391, 200, 2388.82002879874, 0
8.8e-07, 2.7e-06, 4.35, 4, 3, 3, 200, 200, 166.185349506464, 29.19467064098, 87.3920119913853, 200, 2385.0128869132, 0
8.8e-07, 2.7e-06, 4.35, 4, 3, 3.6, 200, 200, 151.35134780399, 33.5636269314216, 94.5330484473575, 200, 2391.91229208442, 0
8.8e-07, 2.7e-06, 4.35, 4, 3.6, 2.4, 200, 200, 199.679145567855, 21.1534216555804, 73.3624775851438, 200, 2469.94439032818, 0
8.8e-07, 2.7e-06, 4.35, 4, 3.6, 2.8, 200, 200, 188.68378113046, 23.9050134666454, 77.7743818293435, 200, 2444.23123207145, 0
8.8e-07, 2.7e-06, 4.35, 4, 3.6, 3, 200, 200, 183.341919128623, 25.2865020118829, 79.9899200425207, 200, 2433.65966558218, 0
8.8e-07, 2.7e-06, 4.35, 4, 3.6, 3.6, 200, 200, 167.927784957999, 29.4534055357962, 86.6726356787303, 200, 2410.98218815953, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 2.4, 2.4, 200, 200, 192.27911990605, 24.4076900621242, 77.7792283530684, 200, 2386.76909826379, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 2.4, 2.8, 200, 200, 181.672613986619, 26.9676841247908, 82.1995467784312, 200, 2375.47279451533, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 2.4, 3, 200, 200, 176.516665825662, 28.2534612424651, 84.425597181995, 200, 2375.63978451028, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 2.4, 3.6, 200, 185.912748055248, 161.627451135512, 32.133426603961, 85.4196317713148, 200, 2392.52854998679, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 2.8, 2.4, 200, 200, 200, 21.9744696447323, 72.9755879054627, 197.629349098597, 2434.15245222037, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 2.8, 2.8, 200, 200, 193.86904542962, 24.4461395070517, 77.1762628252971, 200, 2407.04391470877, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 2.8, 3, 200, 200, 188.587924988242, 25.6876757400506, 79.289253611792, 200, 2397.35791672916, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 2.8, 3.6, 200, 200, 173.326299613011, 29.4347351222015, 85.6753184527876, 200, 2383.20937012907, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 3, 2.4, 200, 200, 200, 20.8177630666775, 70.7263877940052, 194.216818807441, 2459.98687481798, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 3, 2.8, 200, 200, 199.980462269684, 23.2451793484317, 74.8333934384723, 200, 2429.78536274474, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 3, 3, 200, 200, 194.636874773739, 24.4645746508544, 76.8981366180648, 200, 2417.83749599527, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 3, 3.6, 200, 200, 179.189465087088, 28.1452088816692, 83.1345295712785, 200, 2394.04379413359, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 3.6, 2.4, 200, 80.0129184103406, 200, 17.5803687535611, 25.9029573547804, 184.300208228281, 2520.2893190898, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 3.6, 2.8, 200, 200, 200, 19.8756495953722, 68.3353936921137, 190.185544278733, 2494.53032934522, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 3.6, 3, 200, 200, 200, 21.0289687774531, 70.2795665162135, 193.131109956162, 2481.6683210612, 0
8.8e-07, 2.7e-06, 4.35, 2.6, 3.6, 3.6, 200, 200, 196.833945215992, 24.5114792095114, 76.1426692210883, 200, 2449.29665520155, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 2.4, 2.4, 200, 195.664016481342, 157.795430520477, 30.0776505713349, 89.1321475689993, 200, 2378.73813808778, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 2.4, 2.8, 200, 177.056340376978, 147.691397252514, 33.2155763462282, 86.258971120034, 200, 2395.83954388739, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 2.4, 3, 200, 169.627997367273, 142.794242457838, 34.7902645070609, 85.4351786555954, 200, 2402.89723737513, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 2.4, 3.6, 200, 153.042415365088, 128.709464393183, 39.5366099282141, 84.9472000667921, 200, 2416.72003410169, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 2.8, 2.4, 200, 200, 169.394615538273, 27.2455509017634, 85.3562576115533, 200, 2381.08599148467, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 2.8, 2.8, 200, 200, 159.024857168149, 30.2939651515958, 90.3268087931384, 200, 2379.22150673566, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 2.8, 3, 200, 200, 153.995617988359, 31.8237998629316, 92.8294982086443, 200, 2384.73141694024, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 2.8, 3.6, 200, 178.432404152858, 139.517851273581, 36.4353288734335, 90.8139638879597, 200, 2405.48405235067, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 3, 2.4, 200, 200, 175.208192039061, 25.8909027567048, 82.7651765323661, 200, 2397.01900232853, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 3, 2.8, 200, 200, 164.705863231387, 28.8942744527324, 87.6127436840973, 200, 2384.35683348153, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 3, 3, 200, 200, 159.61073887643, 30.4015782902034, 90.051765505154, 200, 2383.1787600602, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 3, 3.6, 200, 192.810289911384, 144.93699656181, 34.9455172677049, 94.3024979742506, 200, 2397.87003255707, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 3.6, 2.4, 200, 200, 192.704595837364, 22.0680812312795, 75.6126965004599, 200, 2459.07516686437, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 3.6, 2.8, 200, 200, 181.805632837587, 24.9359979753092, 80.1620290124671, 200, 2434.59981261055, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 3.6, 3, 200, 200, 176.513432800833, 26.3756282941501, 82.446721399238, 200, 2424.85565964495, 0
8.8e-07, 2.7e-06, 4.35, 4.35, 3.6, 3.6, 200, 200, 161.253628912006, 30.7168478284184, 89.3384486950297, 200, 2405.49864018087, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 2.4, 2.4, 200, 168.775306070855, 128.324699426469, 35.929314476392, 89.7873164922211, 200, 2399.5231772384, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 2.4, 2.8, 200, 154.900769225486, 118.765949523183, 39.6610130719367, 88.5373903479806, 200, 2412.91044371457, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 2.4, 3, 200, 149.6863008425, 114.147786850053, 41.5324488085681, 88.5918177798256, 200, 2417.16759856611, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 2.4, 3.6, 200, 139.669239699748, 100.923242856819, 47.1684042310562, 91.1583943469329, 200, 2424.3390104884, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 2.8, 2.4, 200, 198.376633972445, 139.121279874687, 32.6988730847791, 97.3007102050405, 200, 2381.27336660109, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 2.8, 2.8, 200, 180.911493448194, 129.283628318752, 36.3408191419138, 94.9294766039905, 200, 2399.40099574453, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 2.8, 3, 200, 173.648422080797, 124.526893343447, 38.167234501444, 94.226637381063, 200, 2406.54996375378, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 2.8, 3.6, 200, 157.970742146034, 110.890401214907, 43.6677081572478, 94.4758972864526, 200, 2419.38971551056, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 3, 2.4, 200, 200, 144.534665363089, 31.1465009080444, 95.0731276147622, 200, 2377.85964359276, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 3, 2.8, 200, 194.964982469326, 134.557905269315, 34.7431661035481, 98.407340253202, 200, 2391.08197053858, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 3, 3, 200, 186.966487362072, 129.732058862589, 36.5469191774444, 97.4922304630068, 200, 2399.36309779782, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 3, 3.6, 200, 168.361963191195, 115.89012003775, 41.9793605714997, 96.6320434217726, 200, 2415.87428950872, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 3.6, 2.4, 200, 200, 160.834346083464, 26.7380254722889, 86.9860244838359, 200, 2418.03989426443, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 3.6, 2.8, 200, 200, 150.441553408207, 30.1978688830851, 92.234922358769, 200, 2402.30328142094, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 3.6, 3, 200, 200, 145.409034386547, 31.9332702471562, 94.8718402609385, 200, 2398.12535920715, 0
8.8e-07, 2.7e-06, 4.35, 6.1, 3.6, 3.6, 200, 200, 130.952737503471, 37.1609430376093, 102.828916582539, 200, 2400.27848602838, 0
8.8e-07, 2.7e-06, 6.1, 4, 2.4, 2.4, 200, 200, 191.156948427623, 22.8047682944344, 76.6532921159876, 200, 2420.62628413393, 0
8.8e-07, 2.7e-06, 6.1, 4, 2.4, 2.8, 200, 200, 179.821488426479, 25.6178230123152, 81.211717351287, 200, 2404.72520614123, 0
8.8e-07, 2.7e-06, 6.1, 4, 2.4, 3, 200, 200, 174.311425398939, 27.0300163681666, 83.5024666196793, 200, 2400.31695831212, 0
8.8e-07, 2.7e-06, 6.1, 4, 2.4, 3.6, 200, 200, 158.400164024953, 31.2888868734084, 90.4175681981423, 200, 2400.81977503087, 0
8.8e-07, 2.7e-06, 6.1, 4, 2.8, 2.4, 200, 200, 200, 20.196392006435, 71.6836706086903, 197.603350929239, 2466.22271301591, 0
8.8e-07, 2.7e-06, 6.1, 4, 2.8, 2.8, 200, 200, 193.176650415621, 22.9109084801338, 76.0437876084073, 200, 2444.29545010234, 0
8.8e-07, 2.7e-06, 6.1, 4, 2.8, 3, 200, 200, 187.534932240874, 24.2738793307399, 78.2324592617991, 200, 2435.3784678716, 0
8.8e-07, 2.7e-06, 6.1, 4, 2.8, 3.6, 200, 200, 171.231689577254, 28.3853339063416, 84.8308882708656, 200, 2416.51222834345, 0
8.8e-07, 2.7e-06, 6.1, 4, 3, 2.4, 200, 200, 200, 18.9568194580311, 69.3419443654317, 193.952141722502, 2486.4675636906, 0
8.8e-07, 2.7e-06, 6.1, 4, 3, 2.8, 200, 200, 199.867628495548, 21.6222705299739, 73.6176132282121, 200, 2464.71284951613, 0
8.8e-07, 2.7e-06, 6.1, 4, 3, 3, 200, 200, 194.160214328644, 22.960731909165, 75.762972365263, 200, 2455.41197773005, 0
8.8e-07, 2.7e-06, 6.1, 4, 3, 3.6, 200, 200, 177.661429804722, 26.998787537379, 82.2275099053451, 200, 2433.40824376685, 0
8.8e-07, 2.7e-06, 6.1, 4, 3.6, 2.4, 200, 63.7495749533764, 200, 15.4860344548644, 20.1148798335176, 183.336258444778, 2520.59371375545, 0
8.8e-07, 2.7e-06, 6.1, 4, 3.6, 2.8, 200, 200, 200, 18.0060667025698, 66.8332989760252, 189.47918162233, 2510.39233664511, 0
8.8e-07, 2.7e-06, 6.1, 4, 3.6, 3, 200, 200, 200, 19.2718547351938, 68.8697050720436, 192.553535375044, 2503.05761931929, 0
8.8e-07, 2.7e-06, 6.1, 4, 3.6, 3.6, 200, 200, 197.006034558695, 23.0921687460446, 75.0000844555377, 200, 2483.5552751503, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 2.4, 2.4, 200, 200, 200, 19.019119418485, 67.3984973921505, 188.780716379268, 2467.19514979324, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 2.4, 2.8, 200, 200, 200, 21.3744657873445, 71.3914223970081, 194.729430460796, 2441.69546580282, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 2.4, 3, 200, 200, 200, 22.5578218987006, 73.3972353021219, 197.706696802879, 2431.33155033149, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 2.4, 3.6, 200, 200, 188.223712224168, 26.13039361159, 79.4498725028134, 200, 2409.62046808726, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 2.8, 2.4, 200, 200, 200, 16.750004045285, 62.9316351156367, 181.658748886798, 2512.64328223925, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 2.8, 2.8, 200, 200, 200, 19.0092430877396, 66.7586979583047, 187.506648193888, 2487.68019824886, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 2.8, 3, 200, 200, 200, 20.1445368812157, 68.6796437505624, 190.43351485136, 2476.61798883801, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 2.8, 3.6, 200, 200, 200, 23.5729958599621, 74.4707166202288, 199.225627659758, 2448.92727482421, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 3, 2.4, 200, 96.5861300616862, 200, 15.6778395961157, 30.0458716656879, 178.181709572373, 2520.38680938322, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 3, 2.8, 200, 200, 200, 17.889467408088, 64.5713197276281, 183.979737784271, 2506.29653344679, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 3, 3, 200, 200, 200, 19.0009419779489, 66.4552397399297, 186.881682240226, 2495.88049166294, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 3, 3.6, 200, 200, 200, 22.3579520140577, 72.1326677229421, 195.599076866923, 2468.87087986218, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 3.6, 2.4, 200, 44.0739564870996, 200, 12.6987838765996, 11.4795130485615, 168.081375231529, 2520.64762426695, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 3.6, 2.8, 200, 61.0138210099978, 200, 14.7702382689851, 18.1713658520322, 173.731758672828, 2520.63259432774, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 3.6, 3, 200, 80.377518432104, 200, 15.8115251039874, 24.8437693022228, 176.559939487406, 2520.61940268221, 0
8.8e-07, 2.7e-06, 6.1, 2.6, 3.6, 3.6, 200, 200, 200, 18.9577879313319, 65.5945975414075, 185.056256913239, 2512.50163476793, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 2.4, 2.4, 200, 200, 183.967875257077, 23.7725995661373, 78.9948720494094, 200, 2412.65139720493, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 2.4, 2.8, 200, 200, 172.726604433127, 26.7022127018664, 83.6976962488227, 200, 2399.87899261996, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 2.4, 3, 200, 200, 167.265121286261, 28.1726602385794, 86.061254322932, 200, 2397.36837482462, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 2.4, 3.6, 200, 198.87212828343, 151.505014024813, 32.6061716112957, 92.7394701848226, 200, 2404.82127838806, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 2.8, 2.4, 200, 200, 197.420583999452, 21.0793391135102, 73.8962378867609, 200, 2456.80299099351, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 2.8, 2.8, 200, 200, 185.911689068217, 23.9099964623517, 78.3919104900075, 200, 2436.07486751542, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 2.8, 3, 200, 200, 180.317111746669, 25.3310211422048, 80.6486990198032, 200, 2427.90680913673, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 2.8, 3.6, 200, 200, 164.160757888265, 29.6165386762186, 87.4526652050087, 200, 2411.98524503566, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 3, 2.4, 200, 200, 200, 19.7978198557831, 71.4965055936015, 197.907438734085, 2477.4050447549, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 3, 2.8, 200, 200, 192.517827406525, 22.5791561383625, 75.9044889739597, 200, 2456.33114208181, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 3, 3, 200, 200, 186.856847492046, 23.9755457236563, 78.1162368610588, 200, 2447.45330231839, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 3, 3.6, 200, 200, 170.502832307354, 28.187315278191, 84.7807398682898, 200, 2427.20340911744, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 3.6, 2.4, 200, 140.239452099728, 200, 16.2035329820145, 45.5112227546452, 187.16289048613, 2520.49032659491, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 3.6, 2.8, 200, 200, 200, 18.8384893397622, 68.9578266521247, 193.429429767567, 2503.99478683778, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 3.6, 3, 200, 200, 200, 20.1617496842061, 71.0572501656048, 196.565569289054, 2496.66155503281, 0
8.8e-07, 2.7e-06, 6.1, 4.35, 3.6, 3.6, 200, 200, 189.585244706418, 24.1544998056082, 77.376766686521, 200, 2477.35841690303, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 2.4, 2.4, 200, 200, 151.072464670206, 28.7086077091106, 90.8358956987939, 200, 2391.62910238966, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 2.4, 2.8, 200, 200, 140.327019418203, 32.2308337367614, 96.2752002639867, 200, 2398.25019044312, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 2.4, 3, 200, 193.017855133118, 135.120114811787, 33.9973873506156, 95.9947220619436, 200, 2405.59543980547, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 2.4, 3.6, 200, 174.117357612503, 120.148425328888, 39.3183422642013, 95.513408330094, 200, 2419.04198577085, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 2.8, 2.4, 200, 200, 163.716467319968, 25.5904745079809, 85.0769901985726, 200, 2421.68707618687, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 2.8, 2.8, 200, 200, 152.689416013143, 29.0124516723377, 90.2617556585417, 200, 2408.83374350365, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 2.8, 3, 200, 200, 147.342489787279, 30.728954290474, 92.864995484271, 200, 2405.60597434273, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 2.8, 3.6, 200, 200, 131.954079996815, 35.9000852520449, 100.715024467287, 200, 2408.51771940271, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 3, 2.4, 200, 200, 170.052790627389, 24.0987683561926, 82.3811393607619, 200, 2441.567876328, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 3, 2.8, 200, 200, 158.885258238577, 27.4705748140285, 87.4606542331414, 200, 2425.08973009843, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 3, 3, 200, 200, 153.468488604849, 29.1620360041322, 90.0094845247767, 200, 2419.18491254821, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 3, 3.6, 200, 200, 137.872239175652, 34.2582465505441, 97.6898118270161, 200, 2410.65915289811, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 3.6, 2.4, 200, 200, 189.118217014799, 19.8844852072342, 74.862303254284, 200, 2492.56578953903, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 3.6, 2.8, 200, 200, 177.530446379998, 23.1066132111706, 79.6871357115496, 200, 2476.74883443417, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 3.6, 3, 200, 200, 171.904777186395, 24.7233834070832, 82.1053121153473, 200, 2469.72068600382, 0
8.8e-07, 2.7e-06, 6.1, 6.1, 3.6, 3.6, 200, 200, 155.686939041837, 29.5961372549745, 89.3817055311087, 200, 2452.00918282093, 0
8.8e-07, 8.8e-07, 4, 4, 2.4, 2.4, 200, 138.282964161414, 0, 93.0365432191985, 200, 200, 2486.28612721844, 0
8.8e-07, 8.8e-07, 4, 4, 2.4, 2.8, 200, 128.268801701251, 0, 102.437677723997, 200, 200, 2517.47061947227, 0
8.8e-07, 8.8e-07, 4, 4, 2.4, 3, 200, 123.442002031557, 0, 107.156134454177, 200, 200, 2538.29546618768, 0
8.8e-07, 8.8e-07, 4, 4, 2.4, 3.6, 200, 109.637051231422, 0, 121.380934244166, 200, 200, 2624.57262368963, 0
8.8e-07, 8.8e-07, 4, 4, 2.8, 2.4, 200, 149.263072525226, 0, 84.5105076154736, 200, 200, 2482.20450277909, 0
8.8e-07, 8.8e-07, 4, 4, 2.8, 2.8, 200, 138.911423585882, 0, 93.6440589745184, 200, 200, 2495.21666384058, 0
8.8e-07, 8.8e-07, 4, 4, 2.8, 3, 200, 133.924617384338, 0, 98.2282711990179, 200, 200, 2505.23710198466, 0
8.8e-07, 8.8e-07, 4, 4, 2.8, 3.6, 200, 119.667616054593, 0, 112.049049131719, 200, 200, 2550.45313765133, 0
8.8e-07, 8.8e-07, 4, 4, 3, 2.4, 200, 154.764792207409, 1.12722356643496, 80.4313755689794, 200, 199.726189797616, 2486.2521942817, 0
8.8e-07, 8.8e-07, 4, 4, 3, 2.8, 200, 144.246782824086, 0, 89.4302459009797, 200, 200, 2493.14548973755, 0
8.8e-07, 8.8e-07, 4, 4, 3, 3, 200, 139.1806770265, 0, 93.9470223234796, 200, 200, 2499.32859833352, 0
8.8e-07, 8.8e-07, 4, 4, 3, 3.6, 200, 124.698762310441, 0, 107.565290111443, 200, 200, 2529.90407432881, 0
8.8e-07, 8.8e-07, 4, 4, 3.6, 2.4, 200, 171.316524442096, 7.68448445838264, 68.9191396509501, 200, 198.019132124961, 2499.84987384102, 0
8.8e-07, 8.8e-07, 4, 4, 3.6, 2.8, 200, 160.308138949442, 4.73235671362022, 77.5123452796774, 200, 198.861386675361, 2501.02374900738, 0
8.8e-07, 8.8e-07, 4, 4, 3.6, 3, 200, 155.006748939607, 3.34915751550926, 81.8263374928559, 200, 199.221059779231, 2502.82065916765, 0
8.8e-07, 8.8e-07, 4, 4, 3.6, 3.6, 200, 139.854324814323, 0, 94.8367581176514, 200, 200, 2509.42221552451, 0
8.8e-07, 8.8e-07, 4, 2.6, 2.4, 2.4, 200, 160.519999674127, 0.400150280671791, 78.6926811036149, 200, 199.896987046524, 2458.11625447065, 0
8.8e-07, 8.8e-07, 4, 2.6, 2.4, 2.8, 200, 150.254659327499, 0, 86.6784977557904, 200, 200, 2464.58648633371, 0
8.8e-07, 8.8e-07, 4, 2.6, 2.4, 3, 200, 145.326465080807, 0, 90.6893544719338, 200, 200, 2471.4299210143, 0
8.8e-07, 8.8e-07, 4, 2.6, 2.4, 3.6, 200, 131.265273872103, 0, 102.791958028105, 200, 200, 2506.93873821572, 0
8.8e-07, 8.8e-07, 4, 2.6, 2.8, 2.4, 200, 172.258102828724, 5.16180043914885, 71.1307882257116, 200, 198.617763528767, 2475.19277735742, 0
8.8e-07, 8.8e-07, 4, 2.6, 2.8, 2.8, 200, 161.643270188366, 2.23135816229156, 78.8516370054227, 200, 199.437595897758, 2474.93700092089, 0
8.8e-07, 8.8e-07, 4, 2.6, 2.8, 3, 200, 156.545236492729, 0.852841432048782, 82.7296358152611, 200, 199.792029715099, 2476.82400474236, 0
